The copyright to the intellectual property of this file is held by www.climatedata.info
Title,"Temperature, CO2 and Milankovitch cycles - EPICA",,
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,,
Source,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,
BP,Temperature,CO2,Milankovich
-526800,-4.617,221.042,519.07
-526700,-4.723,221.2,518.73
-526600,-4.82,221.322,518.39
-526500,-4.832,221.521,518.06
-526400,-4.842,221.72,517.72
-526300,-4.853,221.919,517.38
-526200,-4.86,222.118,517.04
-526100,-4.885,222.318,516.7
-526000,-4.904,222.517,516.36
-525900,-4.93,222.7,516.02
-525800,-4.883,222.99,515.59
-525700,-4.801,223.259,515.15
-525600,-4.72,223.528,514.71
-525500,-4.64,223.797,514.28
-525400,-4.556,224.066,513.84
-525300,-4.474,224.334,513.41
-525200,-4.392,224.7,512.97
-525100,-4.35,224.963,512.53
-525000,-4.547,225.373,512.1
-524900,-4.679,225.784,511.66
-524800,-4.84,226.195,511.08
-524700,-4.718,226.605,510.5
-524600,-4.563,227.016,509.92
-524500,-4.407,227.426,509.34
-524400,-4.29,227.8,508.76
-524300,-4.368,228.167,508.18
-524200,-4.43,228.503,507.59
-524100,-4.51,228.84,507.01
-524000,-4.466,229.176,506.43
-523900,-4.406,229.513,505.85
-523800,-4.345,229.849,505.25
-523700,-4.3,230.3,504.64
-523600,-4.409,230.602,504.04
-523500,-4.497,231.06,503.43
-523400,-4.61,231.517,502.82
-523300,-4.598,231.975,502.22
-523200,-4.581,232.432,501.61
-523100,-4.564,232.89,501.01
-523000,-4.55,233.348,500.4
-522900,-4.646,233.7,499.8
-522800,-4.727,234.065,499.07
-522700,-4.84,234.362,498.34
-522600,-4.604,234.659,497.62
-522500,-4.21,234.956,496.89
-522400,-3.816,235.254,496.17
-522300,-3.58,235.551,495.44
-522200,-3.499,235.8,494.71
-522100,-3.442,235.975,493.99
-522000,-3.4,236.125,493.26
-521900,-3.429,236.276,492.53
-521800,-3.451,236.427,491.81
-521700,-3.47,236.577,491.08
-521600,-3.444,236.8,490.35
-521500,-3.422,237.202,489.63
-521400,-3.4,237.975,488.9
-521300,-3.571,238.747,488.17
-521200,-3.736,239.52,487.45
-521100,-3.94,240.293,486.72
-521000,-3.73,241.065,486
-520900,-3.458,241.9,485.27
-520800,-3.12,241.976,484.57
-520700,-3.201,242.059,483.86
-520600,-3.307,242.142,483.16
-520500,-3.45,242.226,482.46
-520400,-3.515,242.309,481.76
-520300,-3.613,242.392,481.06
-520200,-3.75,242.475,480.35
-520100,-3.682,242.558,479.65
-520000,-3.572,242.641,478.95
-519900,-3.41,242.724,478.25
-519800,-3.422,242.807,477.62
-519700,-3.445,242.89,476.99
-519600,-3.468,242.973,476.36
-519500,-3.48,243.056,475.73
-519400,-3.36,243.139,475.1
-519300,-3.277,243.222,474.47
-519200,-3.23,243.305,473.84
-519100,-3.332,243.388,473.21
-519000,-3.404,243.5,472.58
-518900,-3.45,243.706,471.95
-518800,-3.459,244.023,471.44
-518700,-3.465,244.34,470.93
-518600,-3.47,244.657,470.42
-518500,-3.519,244.974,469.92
-518400,-3.558,245.291,469.41
-518300,-3.59,245.5,468.9
-518200,-3.54,245.969,468.39
-518100,-3.498,246.32,467.88
-518000,-3.46,246.67,467.37
-517900,-3.647,247.02,466.87
-517800,-3.818,247.371,466.55
-517700,-4.01,247.7,466.24
-517600,-3.869,247.301,465.92
-517500,-3.706,246.924,465.61
-517400,-3.51,246.547,465.29
-517300,-3.694,246.17,464.98
-517200,-3.926,245.794,464.66
-517100,-4.159,245.3,464.35
-517000,-4.28,245.321,464.03
-516900,-4.293,245.352,463.72
-516800,-4.302,245.383,463.62
-516700,-4.31,245.413,463.52
-516600,-4.369,245.444,463.43
-516500,-4.419,245.475,463.33
-516400,-4.48,245.5,463.23
-516300,-4.365,245.627,463.14
-516200,-4.22,245.735,463.04
-516100,-4.01,245.844,462.94
-516000,-4.022,245.952,462.85
-515900,-4.044,246.06,462.75
-515800,-4.065,246.2,462.89
-515700,-4.08,246.308,463.04
-515600,-4.227,246.46,463.18
-515500,-4.34,246.612,463.33
-515400,-4.46,246.764,463.48
-515300,-4.597,246.916,463.62
-515200,-4.744,247.068,463.77
-515100,-4.89,247.2,463.91
-515000,-4.98,246.506,464.06
-514900,-4.988,245.892,464.2
-514800,-4.993,245.278,464.59
-514700,-5,244.664,464.98
-514600,-4.962,244.05,465.36
-514500,-4.917,243.436,465.75
-514400,-4.871,243,466.14
-514300,-4.84,242.726,466.53
-514200,-4.814,242.513,466.91
-514100,-4.793,242.3,467.3
-514000,-4.77,242.087,467.69
-513900,-4.907,241.875,468.08
-513800,-5.072,241.662,468.68
-513700,-5.237,241.5,469.29
-513600,-5.38,241.108,469.89
-513500,-5.452,240.791,470.5
-513400,-5.515,240.475,471.1
-513300,-5.579,240.159,471.71
-513200,-5.62,239.842,472.31
-513100,-5.573,239.526,472.92
-513000,-5.539,239.2,473.52
-512900,-5.49,239.067,474.13
-512800,-5.496,238.929,474.95
-512700,-5.507,238.792,475.78
-512600,-5.517,238.655,476.6
-512500,-5.53,238.517,477.42
-512400,-5.551,238.38,478.25
-512300,-5.578,238.2,479.07
-512200,-5.604,238.548,479.89
-512100,-5.63,239.052,480.72
-512000,-5.688,239.556,481.54
-511900,-5.747,240.06,482.36
-511800,-5.806,240.564,483.38
-511700,-5.86,241.068,484.4
-511600,-5.852,241.572,485.41
-511500,-5.844,242,486.43
-511400,-5.836,240.957,487.45
-511300,-5.83,240.051,488.47
-511200,-5.809,239.144,489.48
-511100,-5.791,238.237,490.5
-511000,-5.773,237.331,491.52
-510900,-5.76,236.424,492.53
-510800,-5.731,235.2,493.57
-510700,-5.708,235.303,494.62
-510600,-5.685,235.462,495.66
-510500,-5.67,235.62,496.7
-510400,-5.628,235.779,497.74
-510300,-5.597,235.937,498.78
-510200,-5.566,236.096,499.82
-510100,-5.579,236.254,500.86
-510000,-5.637,236.4,501.9
-509900,-5.695,235.974,502.95
-509800,-5.78,235.58,504.04
-509700,-5.773,235.186,505.12
-509600,-5.761,234.792,506.21
-509500,-5.748,234.397,507.3
-509400,-5.73,234.003,508.39
-509300,-5.76,233.609,509.48
-509200,-5.812,233.4,510.57
-509100,-5.863,234.716,511.66
-509000,-5.94,235.611,512.75
-508900,-5.948,236.505,513.84
-508800,-5.962,237.4,514.81
-508700,-5.977,238.295,515.78
-508600,-5.992,239.19,516.75
-508500,-6,240.3,517.72
-508400,-5.578,239.971,518.69
-508300,-5.283,239.538,519.65
-508200,-4.9,239.105,520.62
-508100,-4.832,238.672,521.59
-508000,-4.736,238.239,522.56
-507900,-4.639,237.806,523.53
-507800,-4.55,237.372,524.38
-507700,-4.541,237,525.22
-507600,-4.533,237.195,526.07
-507500,-4.524,237.365,526.92
-507400,-4.52,237.536,527.77
-507300,-4.564,237.707,528.61
-507200,-4.593,237.877,529.46
-507100,-4.63,238.048,530.31
-507000,-4.644,238.2,531.16
-506900,-4.663,237.863,532
-506800,-4.682,237.559,532.58
-506700,-4.7,237.255,533.17
-506600,-4.757,236.951,533.75
-506500,-4.812,236.647,534.33
-506400,-4.867,236.343,534.91
-506300,-4.91,236,535.49
-506200,-5.002,235.944,536.07
-506100,-5.077,235.879,536.65
-506000,-5.153,235.814,537.23
-505900,-5.21,235.749,537.82
-505800,-5.244,235.684,538.13
-505700,-5.272,235.619,538.44
-505600,-5.299,235.555,538.76
-505500,-5.32,235.5,539.07
-505400,-5.232,235.249,539.39
-505300,-5.161,235.032,539.7
-505200,-5.09,234.816,540.02
-505100,-5.04,234.599,540.33
-505000,-4.816,234.383,540.65
-504900,-4.644,234.166,540.96
-504800,-4.4,233.9,540.94
-504700,-4.336,233.922,540.91
-504600,-4.225,233.951,540.89
-504500,-4.115,233.98,540.87
-504400,-4,234.009,540.84
-504300,-4.117,234.038,540.82
-504200,-4.239,234.066,540.79
-504100,-4.36,234.1,540.77
-504000,-4.46,233.877,540.75
-503900,-4.381,233.609,540.72
-503800,-4.313,233.341,540.41
-503700,-4.246,233.072,540.09
-503600,-4.21,232.804,539.78
-503500,-4.272,232.535,539.46
-503400,-4.314,232.2,539.15
-503300,-4.37,232.18,538.83
-503200,-4.384,232.153,538.52
-503100,-4.405,232.127,538.2
-503000,-4.425,232.1,537.89
-502900,-4.45,232.073,537.57
-502800,-4.446,232.047,536.99
-502700,-4.441,232.02,536.41
-502600,-4.435,232,535.83
-502500,-4.43,231.868,535.25
-502400,-4.362,231.763,534.67
-502300,-4.29,231.657,534.09
-502200,-4.219,231.552,533.5
-502100,-4.16,231.447,532.92
-502000,-4.348,231.341,532.34
-501900,-4.509,231.2,531.76
-501800,-4.67,231.164,530.96
-501700,-4.81,231.11,530.16
-501600,-4.707,231.055,529.36
-501500,-4.615,231.001,528.57
-501400,-4.524,230.947,527.77
-501300,-4.45,230.892,526.97
-501200,-4.438,230.838,526.17
-501100,-4.428,230.8,525.37
-501000,-4.418,230.359,524.57
-500900,-4.41,230.02,523.77
-500800,-4.378,229.681,522.83
-500700,-4.353,229.342,521.88
-500600,-4.327,229.003,520.94
-500500,-4.31,228.664,519.99
-500400,-4.29,228.2,519.05
-500300,-4.274,228.418,518.1
-500200,-4.259,228.763,517.16
-500100,-4.25,229.108,516.22
-500000,-4.268,229.453,515.27
-499900,-4.28,229.799,514.33
-499800,-4.293,230.144,513.33
-499700,-4.3,230.489,512.34
-499600,-4.079,230.8,511.35
-499500,-3.926,230.771,510.36
-499400,-3.72,230.744,509.36
-499300,-3.729,230.717,508.37
-499200,-3.742,230.69,507.38
-499100,-3.755,230.663,506.38
-499000,-3.77,230.636,505.39
-498900,-3.805,230.6,504.4
-498800,-3.846,230.788,503.45
-498700,-3.887,231.077,502.51
-498600,-3.93,231.366,501.57
-498500,-3.906,231.655,500.62
-498400,-3.88,231.944,499.68
-498300,-3.854,232.233,498.73
-498200,-3.83,232.523,497.79
-498100,-3.868,232.8,496.84
-498000,-3.903,233.321,495.9
-497900,-3.939,233.823,494.95
-497800,-3.97,234.324,494.18
-497700,-3.88,234.826,493.4
-497600,-3.8,235.327,492.63
-497500,-3.719,235.828,491.86
-497400,-3.66,236.5,491.08
-497300,-3.758,236.491,490.31
-497200,-3.836,236.478,489.53
-497100,-3.914,236.465,488.76
-497000,-3.97,236.452,487.98
-496900,-3.908,236.439,487.21
-496800,-3.86,236.425,486.62
-496700,-3.812,236.412,486.04
-496600,-3.78,236.4,485.46
-496500,-3.766,236.572,484.88
-496400,-3.756,236.731,484.3
-496300,-3.746,236.89,483.72
-496200,-3.74,237.049,483.14
-496100,-3.683,237.207,482.56
-496000,-3.642,237.366,481.98
-495900,-3.601,237.6,481.39
-495800,-3.606,237.662,481.08
-495700,-3.659,237.779,480.76
-495600,-3.712,237.897,480.45
-495500,-3.79,238.014,480.14
-495400,-3.789,238.131,479.82
-495300,-3.786,238.248,479.51
-495200,-3.784,238.365,479.19
-495100,-3.78,238.5,478.88
-495000,-3.78,238.478,478.56
-494900,-3.78,238.452,478.25
-494800,-3.78,238.426,478.2
-494700,-3.78,238.401,478.15
-494600,-3.776,238.375,478.1
-494500,-3.769,238.349,478.05
-494400,-3.761,238.323,478
-494300,-3.75,238.3,477.96
-494200,-3.776,238.41,477.91
-494100,-3.82,238.51,477.86
-494000,-3.864,238.61,477.81
-493900,-3.93,238.709,477.76
-493800,-3.836,238.809,478.05
-493700,-3.654,238.908,478.34
-493600,-3.473,239.008,478.63
-493500,-3.23,239.1,478.92
-493400,-3.275,239.184,479.21
-493300,-3.344,239.262,479.51
-493200,-3.412,239.34,479.8
-493100,-3.5,239.418,480.09
-493000,-3.485,239.496,480.38
-492900,-3.465,239.574,480.67
-492800,-3.445,239.652,481.2
-492700,-3.42,239.7,481.73
-492600,-3.42,240.409,482.27
-492500,-3.42,240.922,482.8
-492400,-3.42,241.436,483.33
-492300,-3.42,241.949,483.86
-492200,-3.383,242.463,484.4
-492100,-3.34,242.976,484.93
-492000,-3.296,243.7,485.46
-491900,-3.25,243.931,486
-491800,-3.25,244.321,486.77
-491700,-3.25,244.712,487.54
-491600,-3.25,245.102,488.32
-491500,-3.25,245.493,489.09
-491400,-3.189,245.884,489.87
-491300,-3.131,246.274,490.64
-491200,-3.073,246.7,491.42
-491100,-3.03,246.285,492.19
-491000,-2.956,245.83,492.97
-490900,-2.897,245.374,493.74
-490800,-2.81,244.918,494.66
-490700,-2.758,244.462,495.58
-490600,-2.656,244.006,496.5
-490500,-2.554,243.551,497.42
-490400,-2.44,243.3,498.34
-490300,-2.408,243.16,499.26
-490200,-2.372,243.063,500.19
-490100,-2.336,242.966,501.11
-490000,-2.31,242.869,502.03
-489900,-2.289,242.772,502.95
-489800,-2.272,242.676,503.94
-489700,-2.25,242.6,504.93
-489600,-2.277,245.909,505.92
-489500,-2.315,249.3,506.92
-489400,-2.354,249.848,507.91
-489300,-2.39,250.579,508.9
-489200,-2.425,251.309,509.9
-489100,-2.457,252.04,510.89
-489000,-2.49,252.8,511.88
-488900,-2.51,249.079,512.87
-488800,-2.031,245.203,513.79
-488700,-1.687,240.9,514.71
-488600,-1.36,241.133,515.63
-488500,-1.703,241.394,516.55
-488400,-2.03,241.655,517.47
-488300,-2.357,242,518.39
-488200,-2.57,241.542,519.31
-488100,-2.508,240.868,520.24
-488000,-2.461,240.194,521.16
-487900,-2.4,239.52,522.08
-487800,-2.429,238.846,522.87
-487700,-2.472,238.172,523.67
-487600,-2.515,237.498,524.47
-487500,-2.56,237.1,525.27
-487400,-2.607,235.972,526.07
-487300,-2.656,235.172,526.87
-487200,-2.706,234.372,527.67
-487100,-2.75,233.572,528.47
-487000,-2.753,232.772,529.27
-486900,-2.756,231.972,530.07
-486800,-2.758,231.3,530.62
-486700,-2.76,231.54,531.18
-486600,-2.908,231.747,531.74
-486500,-3.023,231.954,532.29
-486400,-3.138,232.161,532.85
-486300,-3.22,232.368,533.41
-486200,-3.283,232.575,533.97
-486100,-3.332,232.782,534.52
-486000,-3.381,232.9,535.08
-485900,-3.42,232.919,535.64
-485800,-3.411,232.932,535.88
-485700,-3.404,232.945,536.12
-485600,-3.396,232.958,536.36
-485500,-3.39,232.971,536.6
-485400,-3.404,232.984,536.85
-485300,-3.416,233,537.09
-485200,-3.428,232.831,537.33
-485100,-3.44,232.609,537.57
-485000,-3.464,232.387,537.82
-484900,-3.488,232.166,538.06
-484800,-3.512,231.944,537.98
-484700,-3.54,231.722,537.91
-484600,-3.503,231.5,537.84
-484500,-3.459,231.2,537.77
-484400,-3.415,231.216,537.69
-484300,-3.36,231.24,537.62
-484200,-3.43,231.265,537.55
-484100,-3.524,231.29,537.48
-484000,-3.618,231.314,537.4
-483900,-3.711,231.339,537.33
-483800,-3.76,231.363,536.9
-483700,-3.753,231.388,536.46
-483600,-3.748,231.4,536.02
-483500,-3.744,231.4,535.59
-483400,-3.74,231.4,535.15
-483300,-3.852,231.4,534.72
-483200,-3.945,231.4,534.28
-483100,-4.037,231.4,533.84
-483000,-4.15,231.4,533.41
-482900,-4.118,231.4,532.97
-482800,-4.077,231.4,532.22
-482700,-4.036,230.915,531.47
-482600,-3.995,230.444,530.72
-482500,-3.97,229.974,529.97
-482400,-4.083,229.503,529.22
-482300,-4.165,229.032,528.47
-482200,-4.246,228.562,527.72
-482100,-4.34,228.091,526.97
-482000,-4.375,227.62,526.22
-481900,-4.416,227.3,525.47
-481800,-4.457,226.726,524.47
-481700,-4.498,226.291,523.48
-481600,-4.53,225.857,522.49
-481500,-4.631,225.422,521.49
-481400,-4.715,224.987,520.5
-481300,-4.799,224.552,519.51
-481200,-4.882,224.117,518.52
-481100,-4.94,223.683,517.52
-481000,-4.89,223.4,516.53
-480900,-4.853,223.458,515.54
-480800,-4.815,223.501,514.42
-480700,-4.76,223.545,513.31
-480600,-4.782,223.588,512.2
-480500,-4.821,223.631,511.08
-480400,-4.86,223.674,509.97
-480300,-4.899,223.717,508.85
-480200,-4.95,223.76,507.74
-480100,-4.978,223.8,506.63
-480000,-5.018,223.24,505.51
-479900,-5.058,222.721,504.4
-479800,-5.099,222.203,503.21
-479700,-5.15,221.684,502.03
-479600,-5.231,221.165,500.84
-479500,-5.341,220.647,499.65
-479400,-5.452,220.128,498.47
-479300,-5.563,219.609,497.28
-479200,-5.674,219.091,496.09
-479100,-5.73,218.8,494.91
-479000,-5.799,219.481,493.72
-478900,-5.846,219.954,492.53
-478800,-5.892,220.427,491.4
-478700,-5.939,220.8,490.26
-478600,-5.98,222.928,489.12
-478500,-5.803,224.687,487.98
-478400,-5.645,226.446,486.84
-478300,-5.487,228.205,485.7
-478200,-5.329,229.963,484.57
-478100,-5.19,231.3,483.43
-478000,-5.061,232.892,482.29
-477900,-4.945,234.176,481.15
-477800,-4.829,235.46,480.18
-477700,-4.714,236.5,479.21
-477600,-4.64,237.056,478.25
-477500,-4.431,237.522,477.28
-477400,-4.277,237.989,476.31
-477300,-4.123,238.456,475.34
-477200,-3.95,239.1,474.37
-477100,-3.996,238.932,473.4
-477000,-4.048,238.661,472.43
-476900,-4.101,238.39,471.47
-476800,-4.153,238.118,470.76
-476700,-4.19,237.847,470.06
-476600,-4.303,237.576,469.36
-476500,-4.391,237.305,468.66
-476400,-4.478,237.034,467.95
-476300,-4.566,236.763,467.25
-476200,-4.658,236.6,466.55
-476100,-4.753,236.08,465.85
-476000,-4.848,235.708,465.15
-475900,-4.943,235.336,464.44
-475800,-5.039,234.964,464.01
-475700,-5.09,234.592,463.57
-475600,-5.27,234.22,463.14
-475500,-5.393,233.849,462.7
-475400,-5.516,233.477,462.26
-475300,-5.639,233.105,461.83
-475200,-5.75,232.8,461.39
-475100,-5.965,232.834,460.96
-475000,-6.16,232.862,460.52
-474900,-6.355,232.89,460.09
-474800,-6.55,232.919,460.01
-474700,-6.746,232.947,459.94
-474600,-6.89,232.976,459.87
-474500,-6.915,233.004,459.79
-474400,-6.935,233.032,459.72
-474300,-6.955,233.061,459.65
-474200,-6.974,233.1,459.58
-474100,-6.994,233.574,459.5
-474000,-7.01,234.338,459.43
-473900,-6.83,235.102,459.36
-473800,-6.681,235.866,459.6
-473700,-6.531,236.63,459.84
-473600,-6.381,237.395,460.09
-473500,-6.17,238.159,460.33
-473400,-6.095,238.923,460.57
-473300,-5.969,239.687,460.81
-473200,-5.842,240.451,461.05
-473100,-5.715,241.2,461.3
-473000,-5.589,241.646,461.54
-472900,-5.5,242.083,461.78
-472800,-5.266,242.52,462.34
-472700,-5.085,242.957,462.89
-472600,-4.905,243.393,463.45
-472500,-4.725,243.83,464.01
-472400,-4.62,244.267,464.56
-472300,-4.428,244.704,465.12
-472200,-4.292,245.141,465.68
-472100,-4.157,245.6,466.24
-472000,-4,245.114,466.79
-471900,-4.14,244.602,467.35
-471800,-4.306,243.9,468.17
-471700,-4.472,243.882,469
-471600,-4.639,243.855,469.82
-471500,-4.83,243.827,470.64
-471400,-4.887,243.799,471.47
-471300,-4.955,243.771,472.29
-471200,-5.022,243.743,473.11
-471100,-5.09,243.715,473.94
-471000,-5.18,243.7,474.76
-470900,-5.308,240.123,475.58
-470800,-5.501,237.673,476.58
-470700,-5.695,235.223,477.57
-470600,-5.888,232.7,478.56
-470500,-6.081,232.183,479.55
-470400,-6.3,231.649,480.55
-470300,-6.432,231.115,481.54
-470200,-6.585,230.582,482.53
-470100,-6.737,230.048,483.53
-470000,-6.889,229.515,484.52
-469900,-7.041,229.2,485.51
-469800,-7.26,226.057,486.62
-469700,-7.185,223.827,487.74
-469600,-7.051,221.598,488.85
-469500,-6.918,218.7,489.97
-469400,-6.784,218.361,491.08
-469300,-6.65,217.876,492.19
-469200,-6.47,217.391,493.31
-469100,-6.58,216.906,494.42
-469000,-6.75,216.421,495.54
-468900,-6.92,215.936,496.65
-468800,-7.089,215.5,497.72
-468700,-7.259,213.467,498.78
-468600,-7.429,211.619,499.85
-468500,-7.58,209.771,500.91
-468400,-7.743,207.923,501.98
-468300,-7.89,206.5,503.04
-468200,-8.037,206.329,504.11
-468100,-8.184,206.191,505.17
-468000,-8.331,206.052,506.24
-467900,-8.478,205.913,507.3
-467800,-8.64,205.775,508.3
-467700,-8.56,205.636,509.29
-467600,-8.47,205.5,510.28
-467500,-8.381,205.34,511.28
-467400,-8.291,205.183,512.27
-467300,-8.202,205.026,513.26
-467200,-8.112,204.869,514.25
-467100,-8.03,204.712,515.25
-467000,-8.052,204.554,516.24
-466900,-8.072,204.397,517.23
-466800,-8.092,204.24,518.08
-466700,-8.113,204.083,518.93
-466600,-8.133,203.926,519.78
-466500,-8.153,203.769,520.62
-466400,-8.17,203.612,521.47
-466300,-8.224,203.4,522.32
-466200,-8.271,203.447,523.17
-466100,-8.317,203.518,524.01
-466000,-8.364,203.589,524.86
-465900,-8.41,203.661,525.71
-465800,-8.457,203.732,526.29
-465700,-8.5,203.804,526.87
-465600,-8.491,203.875,527.45
-465500,-8.482,203.947,528.03
-465400,-8.474,204.018,528.61
-465300,-8.465,204.09,529.19
-465200,-8.457,204.161,529.78
-465100,-8.448,204.233,530.36
-465000,-8.44,204.304,530.94
-464900,-8.388,204.4,531.52
-464800,-8.336,204.573,531.86
-464700,-8.284,204.836,532.2
-464600,-8.232,205.098,532.54
-464500,-8.18,205.36,532.88
-464400,-8.128,205.623,533.21
-464300,-8.08,205.885,533.55
-464200,-8.008,206.148,533.89
-464100,-7.94,206.41,534.23
-464000,-7.873,206.673,534.57
-463900,-7.805,206.935,534.91
-463800,-7.738,207.197,534.96
-463700,-7.65,207.46,535.01
-463600,-7.648,207.722,535.05
-463500,-7.645,208.1,535.1
-463400,-7.642,208.18,535.15
-463300,-7.639,208.324,535.2
-463200,-7.636,208.468,535.25
-463100,-7.632,208.611,535.3
-463000,-7.63,208.755,535.35
-462900,-7.537,208.899,535.39
-462800,-7.46,209.042,535.22
-462700,-7.382,209.186,535.05
-462600,-7.305,209.329,534.89
-462500,-7.227,209.473,534.72
-462400,-7.15,209.617,534.55
-462300,-7.197,209.76,534.38
-462200,-7.244,209.904,534.21
-462100,-7.291,210,534.04
-462000,-7.338,208.569,533.87
-461900,-7.385,207.492,533.7
-461800,-7.45,206.416,533.31
-461700,-7.523,205.2,532.92
-461600,-7.639,204.685,532.54
-461500,-7.755,204.093,532.15
-461400,-7.87,203.5,531.76
-461300,-7.986,202.908,531.37
-461200,-8.102,202.316,530.99
-461100,-8.24,201.724,530.6
-461000,-8.252,201.132,530.21
-460900,-8.266,200.54,529.82
-460800,-8.281,199.9,529.32
-460700,-8.295,199.529,528.81
-460600,-8.31,199.125,528.3
-460500,-8.325,198.721,527.79
-460400,-8.34,198.317,527.28
-460300,-8.358,197.913,526.77
-460200,-8.376,197.509,526.26
-460100,-8.395,197.106,525.76
-460000,-8.414,196.702,525.25
-459900,-8.433,196.298,524.74
-459800,-8.452,195.894,524.18
-459700,-8.47,195.49,523.63
-459600,-8.517,195.087,523.07
-459500,-8.564,194.683,522.51
-459400,-8.61,194.4,521.95
-459300,-8.657,194.052,521.4
-459200,-8.703,193.784,520.84
-459100,-8.75,193.516,520.28
-459000,-8.8,193.248,519.73
-458900,-8.804,192.98,519.17
-458800,-8.808,192.712,518.59
-458700,-8.812,192.444,518.01
-458600,-8.816,192.176,517.43
-458500,-8.82,191.908,516.85
-458400,-8.824,191.64,516.26
-458300,-8.83,191.373,515.68
-458200,-8.818,191.105,515.1
-458100,-8.799,190.837,514.52
-458000,-8.78,190.7,513.94
-457900,-8.762,191.191,513.36
-457800,-8.743,191.52,512.85
-457700,-8.724,191.849,512.34
-457600,-8.7,192.178,511.83
-457500,-8.722,192.507,511.32
-457400,-8.753,192.837,510.82
-457300,-8.784,193.166,510.31
-457200,-8.815,193.495,509.8
-457100,-8.846,193.824,509.29
-457000,-8.877,194.154,508.78
-456900,-8.92,194.483,508.27
-456800,-8.852,194.812,507.89
-456700,-8.744,195.141,507.5
-456600,-8.636,195.5,507.11
-456500,-8.528,195.979,506.72
-456400,-8.42,196.505,506.34
-456300,-8.312,197.03,505.95
-456200,-8.21,197.556,505.56
-456100,-8.067,198.082,505.17
-456000,-7.931,198.608,504.79
-455900,-7.796,199.134,504.4
-455800,-7.661,199.66,504.16
-455700,-7.525,200.186,503.91
-455600,-7.39,200.712,503.67
-455500,-7.325,201.238,503.43
-455400,-7.259,201.764,503.19
-455300,-7.194,202.4,502.95
-455200,-7.128,202.771,502.7
-455100,-7.063,203.241,502.46
-455000,-7.01,203.711,502.22
-454900,-6.968,204.18,501.98
-454800,-6.933,204.65,501.88
-454700,-6.898,205.12,501.78
-454600,-6.863,205.59,501.69
-454500,-6.828,206.059,501.59
-454400,-6.77,206.529,501.49
-454300,-6.689,206.999,501.4
-454200,-6.609,207.469,501.3
-454100,-6.528,207.938,501.2
-454000,-6.448,208.3,501.11
-453900,-6.34,207.092,501.01
-453800,-6.441,206.109,501.06
